acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
0.031,-0.009,-0.002,-1.582,0.051,0.539,304.5
0.005,-0.026,-0.013,-1.582,0.053,0.543,304.5
-0.037,-0.042,-0.013,-1.583,0.055,0.547,304.5
0.0,-0.005,-0.002,-1.582,0.058,0.551,304.5
-0.012,-0.011,0.005,-1.582,0.059,0.555,304.5
0.064,0.011,0.001,-1.581,0.058,0.559,302.0
0.022,-0.014,-0.027,-1.583,0.06,0.563,302.0
-0.023,-0.008,0.001,-1.582,0.062,0.567,302.0
-0.016,-0.01,0.0,-1.581,0.063,0.571,302.0
0.043,-0.02,-0.0,-1.582,0.066,0.575,302.0
0.052,-0.024,-0.024,-1.58,0.071,0.58,302.0
-0.003,-0.038,0.002,-1.582,0.075,0.585,302.0
-0.022,-0.048,-0.002,-1.581,0.08,0.59,302.0
-0.041,-0.044,-0.016,-1.582,0.082,0.595,302.0
-0.041,-0.007,-0.01,-1.582,0.082,0.6,302.0
0.068,-0.005,-0.007,-1.583,0.08,0.603,299.9
0.036,-0.005,0.011,-1.583,0.081,0.608,299.9
-0.037,-0.012,-0.021,-1.581,0.083,0.612,299.9
-0.041,-0.001,0.019,-1.581,0.085,0.616,299.9
-0.07,-0.054,0.008,-1.581,0.088,0.621,299.9
0.034,-0.001,0.001,-1.582,0.087,0.625,299.9
0.038,-0.038,-0.008,-1.582,0.087,0.629,299.9
0.05,-0.011,0.005,-1.583,0.089,0.634,299.9
0.046,-0.003,-0.006,-1.582,0.087,0.639,299.9
-0.001,-0.008,-0.001,-1.58,0.087,0.643,299.9
-0.004,-0.019,0.006,-1.578,0.089,0.647,297.1
-0.017,-0.004,-0.028,-1.577,0.089,0.651,297.1
-0.014,-0.021,0.016,-1.578,0.09,0.655,297.1
0.017,0.001,0.009,-1.58,0.087,0.659,297.1
0.089,0.006,0.004,-1.579,0.087,0.663,297.1
0.07,-0.003,-0.018,-1.579,0.088,0.667,297.1
0.018,-0.02,0.019,-1.58,0.09,0.671,297.1
-0.005,0.012,0.01,-1.581,0.091,0.674,297.1
-0.013,0.041,-0.024,-1.578,0.091,0.677,297.1
-0.061,0.043,-0.023,-1.577,0.09,0.68,297.1
-0.035,-0.005,0.014,-1.577,0.09,0.683,293.9
0.009,0.042,-0.003,-1.577,0.09,0.685,293.9
0.039,0.062,-0.006,-1.577,0.085,0.688,293.9
0.021,0.034,-0.006,-1.577,0.085,0.69,293.9
-0.07,0.04,-0.004,-1.576,0.086,0.691,293.9
-0.003,0.078,0.042,-1.577,0.085,0.693,293.9
0.141,0.052,0.003,-1.574,0.086,0.694,293.9
0.102,0.071,-0.004,-1.571,0.089,0.696,293.9
0.025,0.051,-0.021,-1.57,0.095,0.698,293.9
-0.156,0.022,0.014,-1.571,0.095,0.699,293.9
-0.146,0.02,0.011,-1.572,0.094,0.701,292.1
-0.051,0.046,-0.002,-1.573,0.089,0.703,292.1
0.052,0.051,-0.023,-1.572,0.087,0.704,292.1
0.029,0.052,-0.056,-1.572,0.092,0.707,292.1
0.009,0.044,-0.045,-1.573,0.094,0.709,292.1
-0.02,-0.018,-0.047,-1.572,0.095,0.712,292.1
-0.071,0.006,-0.057,-1.566,0.094,0.714,292.1
-0.111,0.04,-0.072,-1.561,0.089,0.715,292.1
-0.034,0.07,-0.05,-1.559,0.087,0.717,292.1
-0.008,-0.011,-0.048,-1.554,0.092,0.718,292.1
0.028,0.011,-0.032,-1.552,0.097,0.72,289.7
0.04,0.02,-0.033,-1.55,0.098,0.722,289.7
-0.0,0.005,-0.043,-1.546,0.101,0.723,289.7
-0.039,0.017,-0.029,-1.543,0.099,0.725,289.7
-0.058,0.035,-0.05,-1.54,0.099,0.726,289.7
-0.059,0.039,-0.028,-1.537,0.097,0.726,289.7
-0.065,0.034,-0.027,-1.537,0.094,0.727,289.7
-0.026,0.05,-0.032,-1.535,0.091,0.727,289.7
0.052,0.043,-0.025,-1.534,0.088,0.727,289.7
-0.024,0.046,-0.026,-1.533,0.087,0.728,287.6
0.06,0.071,-0.046,-1.531,0.086,0.728,287.6
0.003,0.009,-0.033,-1.527,0.084,0.728,287.6
0.008,0.018,-0.061,-1.523,0.084,0.728,287.6
-0.036,0.063,-0.041,-1.52,0.079,0.727,287.6
-0.11,0.065,-0.06,-1.517,0.079,0.725,287.6
-0.012,0.05,-0.043,-1.513,0.075,0.723,287.6
0.067,0.071,-0.037,-1.507,0.073,0.721,287.6
0.007,0.149,-0.04,-1.502,0.071,0.718,287.6
-0.018,0.069,-0.013,-1.502,0.071,0.716,287.6
-0.027,0.07,-0.063,-1.499,0.068,0.713,285.8
0.002,0.052,-0.009,-1.496,0.064,0.711,285.8
0.011,0.078,-0.012,-1.497,0.054,0.709,285.8
-0.028,0.112,-0.007,-1.496,0.042,0.707,285.8
-0.066,0.127,0.014,-1.498,0.03,0.704,285.8
-0.068,0.066,0.023,-1.501,0.026,0.701,285.8
-0.008,0.058,0.02,-1.503,0.025,0.698,285.8
0.047,0.068,-0.006,-1.503,0.021,0.695,285.8
0.012,0.045,0.024,-1.505,0.018,0.692,285.8
0.018,0.069,0.028,-1.508,0.014,0.688,285.8
-0.018,0.051,0.018,-1.511,0.008,0.684,285.5
-0.025,0.072,0.01,-1.514,0.004,0.68,285.5
-0.014,0.051,0.023,-1.514,0.002,0.676,285.5
-0.028,0.073,0.009,-1.516,-0.001,0.672,285.5
-0.024,0.02,0.048,-1.521,-0.001,0.668,285.5
-0.02,0.024,-0.002,-1.524,-0.003,0.665,285.5
0.038,0.079,0.03,-1.526,-0.008,0.66,285.5
0.003,0.112,0.017,-1.528,-0.012,0.654,285.5
0.081,0.096,0.025,-1.528,-0.013,0.648,285.5
-0.066,0.073,-0.007,-1.529,-0.015,0.641,285.5
-0.041,0.108,0.041,-1.533,-0.02,0.635,286.2
-0.06,0.021,0.023,-1.535,-0.023,0.631,286.2
-0.054,0.005,0.024,-1.538,-0.021,0.628,286.2
0.02,0.007,0.016,-1.542,-0.018,0.625,286.2
0.007,-0.038,0.032,-1.544,-0.013,0.623,286.2
-0.002,-0.013,-0.008,-1.546,-0.01,0.62,286.2
-0.003,0.005,0.03,-1.55,-0.006,0.616,286.2
-0.029,0.017,0.009,-1.551,-0.005,0.612,286.2
-0.07,0.039,-0.016,-1.554,-0.008,0.607,286.2
-0.138,0.05,0.012,-1.557,-0.009,0.601,286.2
0.026,0.091,0.013,-1.558,-0.011,0.596,286.2
0.059,0.073,-0.012,-1.557,-0.013,0.59,287.6
0.011,0.066,0.004,-1.558,-0.015,0.583,287.6
-0.025,0.092,0.018,-1.56,-0.021,0.576,287.6
-0.04,0.098,0.018,-1.561,-0.03,0.57,287.6
-0.049,0.074,-0.026,-1.561,-0.033,0.563,287.6
-0.11,0.056,-0.033,-1.563,-0.031,0.557,287.6
-0.074,0.058,-0.057,-1.563,-0.032,0.552,287.6
-0.025,0.054,-0.033,-1.558,-0.035,0.546,287.6
0.018,0.031,-0.039,-1.555,-0.038,0.54,287.6
0.025,0.027,-0.02,-1.555,-0.039,0.534,289.3
0.008,0.033,-0.033,-1.556,-0.04,0.527,289.3
-0.04,-0.011,-0.042,-1.552,-0.042,0.522,289.3
-0.029,0.031,-0.04,-1.548,-0.044,0.517,289.3
-0.104,-0.03,-0.05,-1.546,-0.042,0.513,289.3
-0.116,-0.014,-0.041,-1.546,-0.04,0.51,289.3
-0.016,-0.038,-0.026,-1.545,-0.036,0.506,289.3
0.03,-0.014,-0.041,-1.541,-0.033,0.501,289.3
0.024,0.014,-0.041,-1.537,-0.034,0.496,289.3
-0.021,0.041,-0.071,-1.532,-0.038,0.49,289.3
-0.026,0.042,-0.111,-1.524,-0.041,0.484,291.4
0.02,0.076,-0.114,-1.512,-0.045,0.477,291.4
0.011,0.042,-0.136,-1.5,-0.051,0.47,291.4
0.041,0.056,-0.159,-1.485,-0.058,0.464,291.4
-0.051,0.067,-0.147,-1.474,-0.062,0.457,291.4
-0.031,0.047,-0.051,-1.47,-0.069,0.451,291.4
0.001,-0.01,0.018,-1.469,-0.068,0.447,291.4
0.083,0.064,0.046,-1.47,-0.068,0.442,291.4
-0.108,-0.041,0.005,-1.472,-0.067,0.437,291.4
-0.121,-0.023,0.009,-1.475,-0.068,0.432,291.4
-0.166,0.043,-0.078,-1.477,-0.072,0.427,291.4
-0.15,0.042,-0.145,-1.478,-0.073,0.42,293.6
0.018,0.034,-0.138,-1.475,-0.07,0.413,293.6
0.097,0.038,-0.059,-1.465,-0.067,0.406,293.6
0.045,0.018,0.005,-1.466,-0.076,0.398,293.6
-0.001,0.04,0.057,-1.471,-0.082,0.392,293.6
-0.078,0.049,0.029,-1.475,-0.092,0.385,293.6
-0.089,0.045,0.034,-1.48,-0.096,0.378,293.6
-0.053,0.055,0.042,-1.487,-0.101,0.371,293.6
-0.004,0.013,0.037,-1.493,-0.102,0.364,293.6
-0.001,0.032,0.026,-1.497,-0.108,0.355,293.6
-0.012,0.04,0.051,-1.502,-0.113,0.346,297.1
0.014,0.089,0.049,-1.502,-0.115,0.338,297.1
-0.013,0.035,0.019,-1.504,-0.123,0.329,297.1
-0.067,0.045,0.041,-1.509,-0.131,0.32,297.1
-0.025,0.023,0.048,-1.515,-0.138,0.311,297.1
-0.017,0.058,0.04,-1.517,-0.14,0.302,297.1
-0.036,-0.023,0.039,-1.52,-0.142,0.294,297.1
-0.068,-0.007,0.062,-1.523,-0.144,0.287,297.1
0.041,0.068,0.031,-1.524,-0.143,0.28,297.1
0.011,-0.016,0.045,-1.525,-0.141,0.273,299.9
-0.033,-0.029,0.049,-1.527,-0.141,0.266,299.9
-0.024,-0.011,0.055,-1.529,-0.141,0.258,299.9
-0.058,-0.001,0.026,-1.535,-0.135,0.251,299.9
-0.056,-0.022,0.043,-1.542,-0.134,0.243,299.9
0.005,-0.043,0.036,-1.551,-0.129,0.236,299.9
-0.0,-0.002,0.029,-1.554,-0.124,0.229,299.9
-0.044,-0.046,0.034,-1.557,-0.118,0.223,299.9
-0.047,-0.035,0.025,-1.563,-0.118,0.216,299.9
-0.04,0.01,0.017,-1.567,-0.118,0.21,299.9
0.002,-0.04,0.029,-1.571,-0.117,0.204,304.1
-0.039,-0.071,0.012,-1.571,-0.116,0.2,304.1
-0.03,-0.069,0.008,-1.572,-0.118,0.195,304.1
0.014,-0.061,0.005,-1.573,-0.118,0.191,304.1
-0.025,-0.047,0.025,-1.575,-0.114,0.186,304.1
-0.001,-0.026,0.013,-1.579,-0.112,0.18,304.1
0.038,-0.026,-0.016,-1.578,-0.106,0.175,304.1
-0.047,-0.02,-0.001,-1.579,-0.103,0.17,304.1
-0.073,-0.019,0.004,-1.581,-0.104,0.164,304.1
-0.023,-0.01,0.015,-1.583,-0.103,0.158,304.1
-0.085,-0.021,-0.01,-1.586,-0.104,0.152,306.9
0.033,0.073,-0.008,-1.586,-0.105,0.145,306.9
-0.017,0.057,0.008,-1.588,-0.112,0.137,306.9
-0.049,0.027,-0.016,-1.589,-0.114,0.129,306.9
-0.064,0.049,-0.015,-1.589,-0.114,0.122,306.9
-0.071,0.011,-0.022,-1.591,-0.114,0.117,306.9
-0.054,-0.007,-0.008,-1.594,-0.112,0.111,306.9
-0.023,-0.016,-0.017,-1.593,-0.105,0.106,306.9
-0.004,0.028,-0.015,-1.594,-0.104,0.1,306.9
-0.121,-0.004,-0.018,-1.596,-0.104,0.094,306.9
-0.021,0.023,-0.027,-1.597,-0.105,0.088,309.7
-0.043,0.01,-0.013,-1.597,-0.105,0.082,309.7
0.001,0.029,-0.015,-1.596,-0.106,0.076,309.7
-0.004,0.028,-0.016,-1.597,-0.111,0.069,309.7
-0.038,0.042,-0.027,-1.598,-0.113,0.062,309.7
0.019,0.052,-0.003,-1.601,-0.114,0.054,309.7
-0.02,0.007,-0.029,-1.601,-0.113,0.047,309.7
-0.039,0.026,-0.053,-1.602,-0.111,0.041,309.7
-0.038,0.024,-0.027,-1.603,-0.111,0.036,309.7
-0.033,-0.005,-0.024,-1.604,-0.111,0.031,309.7
0.0,0.005,-0.01,-1.605,-0.113,0.025,312.9
-0.004,0.017,0.006,-1.605,-0.113,0.018,312.9
-0.028,-0.034,-0.024,-1.606,-0.112,0.013,312.9
-0.058,-0.004,-0.01,-1.607,-0.108,0.007,312.9
-0.002,0.011,-0.026,-1.605,-0.109,0.001,312.9
-0.054,-0.019,-0.017,-1.603,-0.109,-0.003,312.9
-0.041,-0.009,-0.019,-1.602,-0.109,-0.008,312.9
-0.002,0.013,-0.025,-1.602,-0.107,-0.013,312.9
-0.007,-0.014,-0.016,-1.602,-0.108,-0.018,312.9
0.001,-0.002,-0.018,-1.601,-0.108,-0.024,312.9
-0.067,-0.005,-0.022,-1.601,-0.109,-0.029,317.8
-0.037,0.018,-0.027,-1.6,-0.113,-0.035,317.8
-0.113,0.035,-0.03,-1.6,-0.119,-0.041,317.8
-0.033,0.02,-0.016,-1.602,-0.122,-0.047,317.8
-0.019,-0.026,-0.014,-1.604,-0.122,-0.053,317.8
0.005,-0.025,-0.025,-1.604,-0.118,-0.059,317.8
-0.028,-0.008,-0.032,-1.605,-0.119,-0.064,317.8
-0.029,-0.008,-0.023,-1.604,-0.12,-0.069,317.8
-0.051,-0.002,-0.052,-1.601,-0.122,-0.074,317.8
-0.009,0.016,-0.043,-1.597,-0.123,-0.079,317.8
-0.075,-0.016,-0.031,-1.595,-0.129,-0.084,321.0
-0.038,0.001,-0.046,-1.592,-0.131,-0.089,321.0
-0.025,0.021,-0.02,-1.591,-0.128,-0.095,321.0
0.003,0.017,-0.017,-1.59,-0.129,-0.101,321.0
0.004,0.013,-0.014,-1.589,-0.132,-0.108,321.0
-0.028,0.057,-0.018,-1.588,-0.136,-0.114,321.0
-0.051,0.003,-0.008,-1.589,-0.135,-0.12,321.0
-0.075,0.028,-0.026,-1.589,-0.133,-0.126,321.0
-0.048,0.021,-0.024,-1.587,-0.129,-0.132,321.0
0.022,-0.001,-0.02,-1.587,-0.129,-0.138,321.0
-0.054,0.002,-0.017,-1.588,-0.129,-0.144,324.1
-0.004,-0.018,-0.042,-1.589,-0.13,-0.149,324.1
-0.09,-0.036,-0.047,-1.591,-0.132,-0.154,324.1
-0.063,-0.037,-0.068,-1.589,-0.131,-0.159,324.1
-0.008,-0.019,-0.069,-1.585,-0.131,-0.163,324.1
-0.01,-0.015,-0.081,-1.581,-0.132,-0.168,324.1
-0.032,0.009,-0.066,-1.579,-0.13,-0.174,324.1
-0.0,0.018,-0.047,-1.578,-0.131,-0.18,324.1
-0.098,0.016,-0.028,-1.577,-0.134,-0.185,324.1
-0.087,0.006,-0.048,-1.575,-0.133,-0.19,324.1
-0.025,-0.006,-0.033,-1.575,-0.133,-0.195,327.3
-0.029,-0.052,-0.038,-1.575,-0.132,-0.199,327.3
-0.009,-0.016,-0.03,-1.573,-0.131,-0.203,327.3
-0.063,-0.063,-0.025,-1.572,-0.127,-0.207,327.3
0.021,-0.017,-0.024,-1.57,-0.126,-0.211,327.3
-0.004,-0.055,-0.02,-1.567,-0.126,-0.214,327.3
-0.0,-0.042,0.006,-1.567,-0.122,-0.218,327.3
-0.071,-0.097,-0.015,-1.567,-0.12,-0.221,327.3
0.01,-0.055,-0.039,-1.565,-0.121,-0.224,327.3
-0.044,-0.06,-0.034,-1.563,-0.118,-0.225,327.3
-0.031,-0.09,-0.021,-1.562,-0.109,-0.228,330.5
-0.029,-0.086,-0.022,-1.564,-0.103,-0.23,330.5
-0.025,-0.062,-0.029,-1.564,-0.104,-0.232,330.5
-0.011,-0.075,-0.03,-1.563,-0.102,-0.234,330.5
-0.002,-0.035,-0.024,-1.56,-0.099,-0.236,330.5
-0.002,-0.055,-0.035,-1.557,-0.097,-0.238,330.5
-0.06,-0.052,-0.03,-1.555,-0.096,-0.24,330.5
-0.019,-0.062,-0.028,-1.552,-0.091,-0.242,330.5
-0.037,-0.047,-0.045,-1.549,-0.088,-0.244,330.5
0.014,-0.036,-0.033,-1.547,-0.09,-0.246,330.5
-0.011,-0.052,-0.04,-1.547,-0.091,-0.248,331.9
-0.044,-0.049,-0.02,-1.547,-0.091,-0.25,331.9
-0.003,-0.058,-0.004,-1.547,-0.089,-0.251,331.9
-0.014,-0.032,-0.018,-1.545,-0.088,-0.253,331.9
-0.026,-0.032,-0.015,-1.545,-0.087,-0.254,331.9
-0.004,-0.039,-0.013,-1.543,-0.088,-0.257,331.9
-0.03,-0.043,-0.014,-1.543,-0.089,-0.259,331.9
-0.057,-0.079,-0.014,-1.544,-0.085,-0.26,331.9
-0.031,-0.052,-0.001,-1.545,-0.083,-0.26,331.9
-0.009,-0.06,-0.007,-1.543,-0.08,-0.261,333.3
-0.029,-0.076,-0.019,-1.545,-0.077,-0.261,333.3
0.019,-0.068,-0.008,-1.544,-0.075,-0.261,333.3
0.017,-0.077,-0.02,-1.54,-0.073,-0.261,333.3
0.056,-0.082,-0.01,-1.538,-0.071,-0.26,333.3
-0.075,-0.078,-0.021,-1.537,-0.069,-0.259,333.3
-0.024,-0.085,-0.042,-1.536,-0.064,-0.258,333.3
-0.057,-0.092,-0.012,-1.533,-0.059,-0.256,333.3
-0.036,-0.078,-0.02,-1.532,-0.054,-0.255,333.3
0.003,-0.085,-0.018,-1.532,-0.049,-0.254,333.3
-0.014,-0.063,-0.011,-1.532,-0.042,-0.253,333.6
0.044,-0.057,-0.009,-1.529,-0.04,-0.251,333.6
-0.001,-0.044,-0.045,-1.528,-0.038,-0.25,333.6
0.015,-0.05,-0.004,-1.527,-0.036,-0.249,333.6
0.084,-0.026,-0.023,-1.527,-0.036,-0.248,333.6
-0.024,-0.022,-0.032,-1.525,-0.036,-0.247,333.6
-0.134,-0.054,-0.024,-1.522,-0.034,-0.246,333.6
-0.068,-0.018,-0.008,-1.521,-0.037,-0.245,333.6
-0.062,-0.007,-0.022,-1.519,-0.039,-0.245,333.6
-0.035,-0.023,-0.006,-1.519,-0.038,-0.244,333.6
0.04,-0.025,-0.016,-1.519,-0.036,-0.243,333.6
-0.03,-0.013,-0.019,-1.517,-0.037,-0.242,333.6
-0.021,-0.051,-0.007,-1.514,-0.039,-0.241,333.6
0.043,-0.02,-0.019,-1.512,-0.04,-0.24,333.6
-0.021,-0.028,-0.016,-1.509,-0.04,-0.238,333.6
0.032,-0.055,-0.011,-1.507,-0.035,-0.236,333.6
0.01,-0.064,-0.011,-1.504,-0.03,-0.234,333.6
-0.048,-0.068,0.002,-1.504,-0.026,-0.231,333.6
-0.014,-0.054,-0.009,-1.502,-0.022,-0.229,333.6
-0.016,-0.043,-0.005,-1.502,-0.018,-0.225,333.6
-0.106,-0.116,-0.044,-1.502,-0.014,-0.222,333.6
-0.167,-0.116,-0.001,-1.504,-0.014,-0.217,333.6
-0.047,-0.013,0.031,-1.507,-0.018,-0.213,333.6
0.161,-0.069,0.008,-1.505,-0.017,-0.21,333.6
0.084,-0.068,-0.035,-1.503,-0.017,-0.206,333.6
-0.049,-0.065,0.014,-1.506,-0.012,-0.203,333.6
-0.075,-0.031,0.015,-1.509,-0.011,-0.2,333.6
-0.005,-0.028,0.009,-1.508,-0.008,-0.197,333.6
0.065,-0.025,-0.01,-1.508,-0.003,-0.195,333.6
0.063,0.02,0.025,-1.506,-0.002,-0.192,333.6
0.08,-0.002,0.014,-1.504,-0.0,-0.189,331.9
0.018,0.004,0.007,-1.504,-0.0,-0.186,331.9
-0.134,-0.037,0.012,-1.503,-0.002,-0.184,331.9
-0.234,0.008,0.007,-1.509,-0.001,-0.181,331.9
-0.193,0.011,0.067,-1.513,0.001,-0.178,331.9
0.08,-0.038,0.047,-1.513,0.002,-0.176,331.9
0.144,0.011,0.033,-1.514,0.004,-0.173,331.9
0.173,-0.028,0.051,-1.517,0.007,-0.17,331.9
0.058,-0.028,0.01,-1.516,0.008,-0.167,331.9
-0.119,-0.057,0.008,-1.516,0.006,-0.164,331.9
-0.018,0.008,0.018,-1.518,0.006,-0.16,330.8
-0.041,-0.053,0.005,-1.517,0.012,-0.157,330.8
-0.011,-0.024,0.011,-1.518,0.014,-0.153,330.8
-0.055,-0.008,0.038,-1.522,0.019,-0.15,330.8
-0.03,-0.002,0.006,-1.526,0.022,-0.146,330.8
-0.07,-0.018,0.025,-1.527,0.029,-0.143,330.8
-0.08,-0.009,0.014,-1.529,0.032,-0.139,330.8
-0.011,-0.009,0.014,-1.53,0.032,-0.136,330.8
0.124,0.004,0.027,-1.531,0.034,-0.132,330.8
0.118,-0.022,0.016,-1.532,0.039,-0.127,330.8
0.014,-0.01,0.021,-1.531,0.039,-0.123,329.1
0.011,-0.021,0.019,-1.532,0.044,-0.119,329.1
0.024,-0.024,0.017,-1.533,0.048,-0.114,329.1
-0.016,-0.038,-0.005,-1.531,0.051,-0.109,329.1
-0.023,-0.001,-0.002,-1.53,0.056,-0.105,329.1
-0.048,-0.018,0.021,-1.532,0.058,-0.101,329.1
-0.001,0.022,0.122,-1.535,0.056,-0.096,329.1
-0.336,-0.135,0.002,-1.537,0.055,-0.093,329.1
-0.18,-0.035,0.042,-1.541,0.052,-0.089,329.1
0.121,0.074,0.024,-1.543,0.05,-0.086,329.1
-0.008,0.018,0.008,-1.543,0.052,-0.084,327.7
0.094,0.005,0.033,-1.54,0.054,-0.08,327.7
0.07,0.049,0.009,-1.537,0.055,-0.077,327.7
-0.035,-0.019,0.025,-1.539,0.052,-0.073,327.7
-0.029,-0.019,0.014,-1.541,0.052,-0.069,327.7
-0.034,0.022,-0.002,-1.54,0.05,-0.065,327.7
-0.084,-0.024,-0.011,-1.541,0.052,-0.06,327.7
-0.101,-0.025,0.001,-1.544,0.051,-0.055,327.7
-0.027,0.029,0.029,-1.547,0.046,-0.052,327.7
0.122,0.04,0.004,-1.548,0.045,-0.049,327.7
0.058,0.026,-0.0,-1.547,0.042,-0.047,325.9
0.049,0.039,0.021,-1.548,0.039,-0.044,325.9
0.033,0.032,0.004,-1.549,0.036,-0.04,325.9
-0.04,-0.04,-0.016,-1.545,0.039,-0.035,325.9
-0.114,-0.039,-0.03,-1.544,0.044,-0.029,325.9
-0.068,-0.051,0.002,-1.546,0.048,-0.023,325.9
0.029,-0.043,-0.021,-1.548,0.054,-0.017,325.9
0.054,-0.001,-0.008,-1.546,0.053,-0.013,325.9
0.032,-0.027,0.007,-1.547,0.053,-0.009,325.9
-0.001,0.005,-0.003,-1.548,0.049,-0.005,325.9
-0.045,0.003,-0.01,-1.549,0.049,-0.001,323.4
-0.081,0.002,-0.004,-1.551,0.045,0.002,323.4
-0.13,0.0,-0.03,-1.551,0.042,0.006,323.4
0.15,0.069,0.013,-1.554,0.041,0.01,323.4
-0.112,0.018,-0.012,-1.553,0.042,0.013,323.4
0.039,0.034,-0.042,-1.553,0.041,0.019,323.4
-0.12,0.005,0.012,-1.554,0.041,0.021,323.4
-0.03,0.033,-0.004,-1.553,0.039,0.024,323.4
-0.05,0.037,-0.012,-1.55,0.037,0.027,323.4
-0.024,0.019,-0.01,-1.55,0.036,0.03,321.7
0.012,0.009,-0.002,-1.55,0.029,0.032,321.7
-0.013,0.01,0.004,-1.548,0.026,0.035,321.7
-0.002,0.014,0.011,-1.551,0.025,0.038,321.7
-0.046,0.017,-0.009,-1.551,0.023,0.041,321.7
-0.063,-0.01,-0.008,-1.551,0.024,0.044,321.7
-0.066,0.001,-0.009,-1.552,0.025,0.047,321.7
-0.034,0.009,-0.009,-1.552,0.026,0.051,321.7
-0.024,-0.013,-0.01,-1.553,0.027,0.054,321.7
-0.023,0.005,0.011,-1.555,0.023,0.058,321.7
-0.077,-0.03,-0.017,-1.556,0.021,0.061,319.9
-0.044,-0.038,-0.016,-1.557,0.02,0.064,319.9
-0.041,0.003,-0.013,-1.556,0.02,0.068,319.9
-0.02,0.011,-0.007,-1.557,0.018,0.071,319.9
-0.049,-0.04,-0.016,-1.557,0.018,0.074,319.9
-0.02,-0.029,0.001,-1.558,0.02,0.077,319.9
-0.016,-0.008,-0.01,-1.557,0.02,0.081,319.9
-0.067,-0.012,-0.009,-1.557,0.022,0.084,319.9
-0.08,0.015,-0.015,-1.558,0.023,0.087,319.9
-0.09,-0.015,-0.009,-1.559,0.021,0.09,319.9
-0.001,-0.0,-0.015,-1.56,0.021,0.093,318.9
-0.034,-0.02,0.004,-1.56,0.024,0.097,318.9
-0.02,-0.014,-0.018,-1.559,0.026,0.1,318.9
0.025,-0.005,0.017,-1.559,0.026,0.103,318.9
-0.067,-0.011,-0.006,-1.559,0.027,0.105,318.9
-0.031,-0.003,-0.009,-1.559,0.026,0.108,318.9
-0.016,0.011,-0.009,-1.559,0.026,0.11,318.9
-0.057,-0.006,-0.013,-1.557,0.024,0.113,318.9
-0.096,-0.007,-0.012,-1.556,0.023,0.116,318.9
-0.184,0.043,-0.029,-1.559,0.023,0.118,318.9
-0.111,0.022,0.046,-1.565,0.027,0.121,316.1
0.017,-0.034,-0.005,-1.566,0.035,0.125,316.1
0.034,-0.02,-0.013,-1.563,0.041,0.129,316.1
0.024,-0.006,-0.001,-1.565,0.043,0.133,316.1
0.011,0.009,0.0,-1.565,0.044,0.135,316.1
-0.06,0.019,-0.016,-1.563,0.043,0.138,316.1
-0.059,0.009,0.007,-1.563,0.041,0.141,316.1
-0.034,-0.009,0.007,-1.563,0.043,0.144,316.1
-0.038,-0.029,-0.006,-1.565,0.046,0.148,316.1
-0.06,-0.015,-0.012,-1.566,0.047,0.152,316.1
-0.099,-0.027,-0.005,-1.566,0.049,0.156,314.3
-0.052,-0.016,-0.002,-1.568,0.049,0.16,314.3
-0.05,0.015,0.012,-1.571,0.048,0.163,314.3
-0.039,-0.005,-0.004,-1.572,0.047,0.167,314.3
-0.017,0.005,-0.021,-1.572,0.051,0.17,314.3
-0.075,0.005,-0.007,-1.574,0.049,0.173,314.3
-0.014,0.015,0.016,-1.576,0.046,0.175,314.3
-0.056,0.026,-0.029,-1.576,0.045,0.177,314.3
-0.043,0.028,-0.011,-1.577,0.046,0.18,314.3
-0.049,0.025,-0.009,-1.578,0.044,0.183,314.3
-0.055,0.0,0.015,-1.581,0.041,0.185,312.2
-0.0,0.041,-0.01,-1.58,0.039,0.187,312.2
-0.012,0.019,-0.015,-1.58,0.037,0.19,312.2
-0.022,0.028,-0.009,-1.581,0.037,0.192,312.2
-0.045,0.025,-0.008,-1.582,0.034,0.194,312.2
-0.045,0.023,-0.013,-1.582,0.034,0.197,312.2
-0.035,0.04,-0.007,-1.582,0.033,0.199,312.2
-0.028,0.02,-0.005,-1.582,0.033,0.202,312.2
-0.042,0.0,-0.018,-1.582,0.034,0.204,312.2
-0.036,0.009,0.001,-1.583,0.033,0.207,312.2
-0.055,-0.014,-0.002,-1.584,0.034,0.21,309.7
-0.076,0.005,-0.004,-1.584,0.035,0.213,309.7
-0.051,0.001,-0.008,-1.586,0.035,0.216,309.7
0.034,0.007,-0.006,-1.588,0.036,0.219,309.7
0.019,0.002,-0.002,-1.589,0.037,0.222,309.7
-0.032,0.028,-0.018,-1.589,0.039,0.225,309.7
-0.051,0.009,0.003,-1.59,0.038,0.227,309.7
-0.026,0.02,-0.02,-1.591,0.033,0.229,309.7
-0.042,0.028,-0.024,-1.59,0.033,0.231,309.7
-0.063,0.023,-0.002,-1.59,0.031,0.233,309.7
-0.054,0.019,-0.008,-1.59,0.03,0.234,308.0
0.019,0.003,-0.011,-1.591,0.03,0.236,308.0
-0.07,0.023,-0.016,-1.592,0.031,0.238,308.0
-0.025,0.011,0.002,-1.593,0.031,0.24,308.0
-0.019,0.021,-0.029,-1.593,0.028,0.242,308.0
-0.055,0.03,-0.02,-1.592,0.028,0.244,308.0
-0.01,0.009,-0.01,-1.592,0.028,0.246,308.0
-0.069,-0.023,-0.018,-1.591,0.028,0.249,308.0
